Strain,estimate,estimate1,estimate2,.y.,group1,group2,n1,n2,statistic,p,df,conf.low,conf.high,method,alternative,p.adj,p.adj.signif
NT12358,11.902366666666667,12.0737,0.17133333333333334,AUC,0,200,3,3,15.419793048570424,0.003,2.097366600271802,8.72465740187086,15.080075931462472,T-test,two.sided,0.006557312252964426,**
NT12358,2.876433333333334,6.059433333333334,3.183,AUC,50,100,3,3,21.28381981553964,9.35e-4,2.3634488241889455,2.3727641696198187,3.3801024970468485,T-test,two.sided,0.0031934552454282966,**
NT12358,5.8881000000000006,6.059433333333334,0.17133333333333334,AUC,50,200,3,3,46.99268430261482,1.18e-4,2.42784619223627,5.430533335682777,6.345666664317224,T-test,two.sided,0.0013834770318021201,**
NT12358,3.0116666666666667,3.183,0.17133333333333334,AUC,100,200,3,3,17.13328288415947,7.15e-5,3.972624517582652,2.5222974736281802,3.501035859705153,T-test,two.sided,0.0010543866666666666,**
NT12359,5.344333333333332,13.227233333333333,7.8829,AUC,0,50,3,3,9.569023608372547,0.002,3.099561984370574,3.598791914630744,7.08987475203592,T-test,two.sided,0.005077276205049732,**
NT12359,9.3871,13.227233333333333,3.840133333333333,AUC,0,100,3,3,7.051193377250184,0.009,2.6115767537241763,4.770598728239155,14.003601271760845,T-test,two.sided,0.014099150141643058,*
NT12359,13.210533333333332,13.227233333333333,0.0167,AUC,0,200,3,3,26.960253519013428,0.001,2.001257591791596,11.103501133490504,15.317565533176161,T-test,two.sided,0.0031934552454282966,**
NT12359,4.042766666666667,7.8829,3.840133333333333,AUC,50,100,3,3,3.191922864068584,0.076,2.187285585158604,-0.9831921544903491,9.068725487823682,T-test,two.sided,0.08445010046885465,ns
NT12359,7.8662,7.8829,0.0167,AUC,50,200,3,3,29.320326182501766,0.001,2.004198157180052,6.714177381489612,9.01822261851039,T-test,two.sided,0.0031934552454282966,**
NT12359,3.823433333333333,3.840133333333333,0.0167,AUC,100,200,3,3,3.088689271501985,0.091,2.0001969966124586,-1.5022410452779813,9.149107711944648,T-test,two.sided,0.0996824034334764,ns
NT12360,5.505266666666666,13.6046,8.099333333333334,AUC,0,50,3,3,13.029010468019129,2.18e-4,3.9435107237449865,4.325452606481803,6.6850807268515275,T-test,two.sided,0.0018546769230769233,**
NT12360,11.843333333333334,13.6046,1.7612666666666665,AUC,0,100,3,3,21.627426267180013,1.23e-4,3.261422750935836,10.17702436620451,13.50964230046216,T-test,two.sided,0.001407289655172414,**
NT12360,13.580366666666666,13.6046,0.024233333333333336,AUC,0,200,3,3,48.26774087304168,3.9e-4,2.029277218860944,12.386378025762033,14.7743553075713,T-test,two.sided,0.0024232584269662924,**
NT12360,6.338066666666667,8.099333333333334,1.7612666666666665,AUC,50,100,3,3,11.182541923864793,7.31e-4,3.500604088517401,4.671810373082753,8.004322960250581,T-test,two.sided,0.0031934552454282966,**
NT12360,8.0751,8.099333333333334,0.024233333333333336,AUC,50,200,3,3,25.468413055132565,0.001,2.0230186853707512,6.725654261281603,9.424545738718399,T-test,two.sided,0.0031934552454282966,**
NT12360,1.7370333333333332,1.7612666666666665,0.024233333333333336,AUC,100,200,3,3,3.6877823307288686,0.066,2.0103976112508475,-0.27960716795147206,3.753673834618138,T-test,two.sided,0.07435925297113753,ns
NT12361,6.350099999999999,12.519133333333333,6.169033333333333,AUC,0,50,3,3,40.098432901713515,1.12e-5,3.4059691939080117,5.878455513600398,6.8217444863995995,T-test,two.sided,4.083692307692307e-4,***
NT12361,7.745033333333333,12.519133333333333,4.7741,AUC,0,100,3,3,5.02288170864487,0.036,2.030129425745464,1.2040260607205484,14.286040605946116,T-test,two.sided,0.0438019801980198,*
NT12361,8.706133333333332,12.519133333333333,3.813,AUC,0,200,3,3,43.59505810469375,1.88e-6,3.953405867058937,8.14907773762318,9.263188929043485,T-test,two.sided,1.4852e-4,***
NT12361,1.3949333333333334,6.169033333333333,4.7741,AUC,50,100,3,3,0.9066543855585212,0.46,2.0123781313795273,-5.186046457689474,7.975913124356142,T-test,two.sided,0.46504570383912247,ns
NT12361,2.356033333333333,6.169033333333333,3.813,AUC,50,200,3,3,13.738689409618235,6.02e-4,3.191383335482333,1.8283348599545661,2.8837318067120994,T-test,two.sided,0.0029768047690014905,**
NT12361,0.9610999999999996,4.7741,3.813,AUC,100,200,3,3,0.6227348432215208,0.596,2.0374668076081326,-5.563757144112999,7.485957144112998,T-test,two.sided,0.5988879466989704,ns
NT12362,5.753633333333333,12.865033333333333,7.1114,AUC,0,50,3,3,10.499156947495672,6.23e-4,3.777994667617236,4.196198224582503,7.311068442084163,T-test,two.sided,0.003022528467153285,**
NT12362,10.442666666666666,12.865033333333333,2.4223666666666666,AUC,0,100,3,3,9.274239391190358,0.006,2.390482471629579,6.282605667769304,14.602727665564027,T-test,two.sided,0.010406691061160482,*
NT12362,12.479766666666666,12.865033333333333,0.3852666666666667,AUC,0,200,3,3,26.12000796680302,1.28e-5,3.9999551467272116,11.153214992092604,13.806318341240727,T-test,two.sided,4.378391752577319e-4,***
NT12362,4.689033333333333,7.1114,2.4223666666666666,AUC,50,100,3,3,4.0497342442443465,0.035,2.6301286127021584,0.6929730500327059,8.68509361663396,T-test,two.sided,0.04274199484725801,*
NT12362,6.726133333333333,7.1114,0.3852666666666667,AUC,50,200,3,3,12.258171368635121,3.49e-4,3.783424091851981,5.167663980731036,8.28460268593563,T-test,two.sided,0.002313346613545817,**
NT12362,2.0370999999999997,2.4223666666666666,0.3852666666666667,AUC,100,200,3,3,1.8086242491354534,0.191,2.393055434070282,-2.1208235745985027,6.195023574598502,T-test,two.sided,0.19966540642722116,ns
NT12363,3.324300000000001,11.591833333333334,8.267533333333333,AUC,0,50,3,3,6.0405174283056375,0.015,2.475570602347909,1.3430879484060958,5.305512051593906,T-test,two.sided,0.02116971501488728,*
NT12363,5.7073,11.591833333333334,5.884533333333334,AUC,0,100,3,3,10.497120123837293,0.005,2.37183300269418,3.6865151593822088,7.72808484061779,T-test,two.sided,0.009226918798665183,**
NT12363,8.591433333333335,11.591833333333334,3.0004,AUC,0,200,3,3,10.061993034260954,7.56e-4,3.7492930402169464,6.156919889818302,11.025946776848368,T-test,two.sided,0.0031934552454282966,**
NT12363,2.382999999999999,8.267533333333333,5.884533333333334,AUC,50,100,3,3,9.89958638601158,6.31e-4,3.9382487462597306,1.710508864178078,3.055491135821921,T-test,two.sided,0.0030475371179039304,**
NT12363,5.267133333333333,8.267533333333333,3.0004,AUC,50,200,3,3,7.5138009040095755,0.012,2.2827984751498778,2.5822255648005967,7.952041101866068,T-test,two.sided,0.017727515583259128,*
NT12363,2.8841333333333337,5.884533333333334,3.0004,AUC,100,200,3,3,4.145061307377189,0.045,2.220294185070365,0.1577333145834102,5.610533352083256,T-test,two.sided,0.053116328708644606,ns
NT12364,3.1864333333333335,13.172166666666667,9.985733333333334,AUC,0,50,3,3,3.5839855990539498,0.027,3.617627365529437,0.6115821130524034,5.761284553614264,T-test,two.sided,0.03441644256626968,*
NT12364,6.244033333333334,13.172166666666667,6.928133333333333,AUC,0,100,3,3,4.830693271387583,0.021,2.7334478712967107,1.893974202826134,10.594092463840534,T-test,two.sided,0.027848920863309354,*
NT12364,12.244533333333335,13.172166666666667,0.9276333333333333,AUC,0,200,3,3,22.28112983151382,5.84e-4,2.51978929365838,10.291085820119195,14.197980846547477,T-test,two.sided,0.0029538292682926826,**
NT12364,3.0576000000000008,9.985733333333334,6.928133333333333,AUC,50,100,3,3,2.202200880124892,0.107,3.3098152354367265,-1.1359878341728629,7.251187834172865,T-test,two.sided,0.11605949656750572,ns
NT12364,9.058100000000001,9.985733333333334,0.9276333333333333,AUC,50,200,3,3,12.11535075243319,0.004,2.26814474395904,6.179520860001946,11.936679139998056,T-test,two.sided,0.0079568345323741,**
NT12364,6.0005,6.928133333333333,0.9276333333333333,AUC,100,200,3,3,5.001662405550133,0.034,2.100412507926574,1.0680163376134357,10.932983662386563,T-test,two.sided,0.041766753054424295,*
NT12365,4.527766666666665,12.981033333333333,8.453266666666668,AUC,0,50,3,3,5.835019329074325,0.006,3.683914070155078,2.29844672508187,6.757086608251459,T-test,two.sided,0.010406691061160482,*
NT12365,9.848399999999998,12.981033333333333,3.1326333333333336,AUC,0,100,3,3,5.9385740804364335,0.014,2.642018015155395,4.142156053954266,15.554643946045731,T-test,two.sided,0.019979354838709676,*
NT12365,12.6556,12.981033333333333,0.32543333333333335,AUC,0,200,3,3,18.368218074628032,4.89e-4,2.837883067765482,10.390318516025525,14.920881483974476,T-test,two.sided,0.002708684474123539,**
NT12365,5.320633333333334,8.453266666666668,3.1326333333333336,AUC,50,100,3,3,3.3164402110224014,0.064,2.3577466808827956,-0.6695564074244951,11.310823074091164,T-test,two.sided,0.07230234933605721,ns
NT12365,8.127833333333335,8.453266666666668,0.32543333333333335,AUC,50,200,3,3,14.880535988770657,3.35e-4,3.3830236393640165,6.495766196745699,9.759900469920971,T-test,two.sided,0.0022730674846625767,**
NT12365,2.8072000000000004,3.1326333333333336,0.32543333333333335,AUC,100,200,3,3,1.7947597003440283,0.206,2.1446097508502695,-3.5059264278009,9.1203264278009,T-test,two.sided,0.21413157894736842,ns
NT12366,4.2993999999999986,12.902,8.6026,AUC,0,50,3,3,14.754107775239417,6.9e-4,2.9882556554176,3.3699583936799664,5.228841606320031,T-test,two.sided,0.0031934552454282966,**
NT12366,8.804066666666666,12.902,4.097933333333334,AUC,0,100,3,3,21.76726525678494,6.78e-4,2.479812697280389,7.349793065366449,10.258340267966883,T-test,two.sided,0.003190927659574468,**
NT12366,12.807133333333333,12.902,0.09486666666666667,AUC,0,200,3,3,87.3553332367111,6.6e-6,2.8071516186325414,12.321888051987163,13.292378614679503,T-test,two.sided,2.8784727272727277e-4,***
NT12366,4.504666666666667,8.6026,4.097933333333334,AUC,50,100,3,3,9.760495405045488,0.001,3.519796627623114,3.1513018144811484,5.8580315188521865,T-test,two.sided,0.0031934552454282966,**
NT12366,8.507733333333334,8.6026,0.09486666666666667,AUC,50,200,3,3,31.950437764095966,5.28e-4,2.2221378025725054,7.465076680629871,9.550389986036798,T-test,two.sided,0.002807538461538462,**
NT12366,4.003066666666667,4.097933333333334,0.09486666666666667,AUC,100,200,3,3,10.350398282113604,0.008,2.1025516976730017,2.414404979573138,5.591728353760196,T-test,two.sided,0.012885436893203882,*
NT12367,6.3141,13.1305,6.8164,AUC,0,50,3,3,13.788138401013768,2.64e-4,3.68393553462063,4.998465120750334,7.629734879249665,T-test,two.sided,0.0020183225806451616,**
NT12367,9.8479,13.1305,3.2826,AUC,0,100,3,3,25.314088172928095,1.45e-5,3.9983638411225795,8.767609582562114,10.928190417437884,T-test,two.sided,4.8596969696969696e-4,***
NT12367,13.129966666666666,13.1305,5.333333333333333e-4,AUC,0,200,3,3,48.2208205002358,4.3e-4,2.000006713951167,11.958408310819424,14.301525022513909,T-test,two.sided,0.0025296808510638295,**
NT12367,3.5338,6.8164,3.2826,AUC,50,100,3,3,7.661061227294876,0.002,3.7200888104043326,2.2142020065437933,4.853397993456206,T-test,two.sided,0.005077276205049732,**
NT12367,6.8158666666666665,6.8164,5.333333333333333e-4,AUC,50,200,3,3,18.51169492886476,0.003,2.000003671859882,5.231665120758808,8.400068212574526,T-test,two.sided,0.006557312252964426,**
NT12367,3.2820666666666667,3.2826,5.333333333333333e-4,AUC,100,200,3,3,11.812230164902015,0.007,2.0000064477057466,2.0865642696997715,4.477569063633561,T-test,two.sided,0.011589820359281437,*
NT12368,4.773233333333334,13.078433333333333,8.3052,AUC,0,50,3,3,6.91888139539995,0.006,2.9824751135049246,2.570394653953587,6.976072012713079,T-test,two.sided,0.010406691061160482,*
NT12368,10.497566666666666,13.078433333333333,2.5808666666666666,AUC,0,100,3,3,6.661751449132899,0.01,2.6937096893393706,5.144137560277454,15.850995773055876,T-test,two.sided,0.015354002776492364,*
NT12368,13.0442,13.078433333333333,0.03423333333333333,AUC,0,200,3,3,21.240026792559036,0.002,2.0020246192128277,10.4043583663655,15.6840416336345,T-test,two.sided,0.005077276205049732,**
NT12368,5.724333333333332,8.3052,2.5808666666666666,AUC,50,100,3,3,3.8548440880371433,0.053,2.1875538685261606,-0.16770227789324627,11.61636894455991,T-test,two.sided,0.06127317073170731,ns
NT12368,8.270966666666666,8.3052,0.03423333333333333,AUC,50,200,3,3,26.265134514254097,0.001,2.0077113431066875,6.921023704813556,9.620909628519778,T-test,two.sided,0.0031934552454282966,**
NT12368,2.5466333333333333,2.5808666666666666,0.03423333333333333,AUC,100,200,3,3,1.7546897281419995,0.221,2.0003623728449007,-3.696850483939196,8.790117150605862,T-test,two.sided,0.22843551401869158,ns
NT12369,4.1963333333333335,10.361833333333333,6.1655,AUC,0,50,3,3,4.167182215503647,0.022,3.171550558804355,1.087491692809267,7.305174973857399,T-test,two.sided,0.02890930693069307,*
NT12369,8.0489,10.361833333333333,2.3129333333333335,AUC,0,100,3,3,6.462093530455332,0.003,3.999393499360459,4.590475034099629,11.50732496590037,T-test,two.sided,0.006557312252964426,**
NT12369,10.319466666666667,10.361833333333333,0.042366666666666664,AUC,0,200,3,3,11.788628705538919,0.007,2.0006694808210956,6.5542410914672935,14.084692241866039,T-test,two.sided,0.011589820359281437,*
NT12369,3.8525666666666663,6.1655,2.3129333333333335,AUC,50,100,3,3,3.7902651777498737,0.03,3.1482777207537613,0.7023128626461752,7.0028204706871575,T-test,two.sided,0.037619047619047614,*
NT12369,6.1231333333333335,6.1655,0.042366666666666664,AUC,50,200,3,3,12.295165024029949,0.007,2.002069184291448,3.982483714417487,8.263782952249182,T-test,two.sided,0.011589820359281437,*
NT12369,2.270566666666667,2.3129333333333335,0.042366666666666664,AUC,100,200,3,3,2.562080476496177,0.124,2.0006531926922357,-1.5413369792300304,6.082470312563364,T-test,two.sided,0.1332357512953368,ns
NT12370,4.2112,12.118566666666666,7.907366666666666,AUC,0,50,3,3,14.5766888542386,2.62e-4,3.5681690982949337,3.3693123765995425,5.053087623400457,T-test,two.sided,0.0020153210161662815,**
NT12370,7.305133333333333,12.118566666666666,4.813433333333333,AUC,0,100,3,3,32.26401771837283,5.71e-6,3.9848328568241236,6.675553227497233,7.934713439169432,T-test,two.sided,2.71128e-4,***
NT12370,11.5549,12.118566666666666,0.5636666666666668,AUC,0,200,3,3,20.62214654841572,9.79e-4,2.3762421944007457,9.475324984461306,13.634475015538696,T-test,two.sided,0.0031934552454282966,**
NT12370,3.093933333333333,7.907366666666666,4.813433333333333,AUC,50,100,3,3,10.918237619466376,8.57e-4,3.445962065418955,2.254675103508816,3.933191563157851,T-test,two.sided,0.0031934552454282966,**
NT12370,7.3437,7.907366666666666,0.5636666666666668,AUC,50,200,3,3,12.539354910922459,0.002,2.7555971222883193,5.382794589817832,9.30460541018217,T-test,two.sided,0.005077276205049732,**
NT12370,4.249766666666666,4.813433333333333,0.5636666666666668,AUC,100,200,3,3,7.623096122298613,0.011,2.3331668384405475,2.1512048655809664,6.348328467752366,T-test,two.sided,0.016559891107078038,*
NT12371,5.006266666666668,12.769666666666668,7.7634,AUC,0,50,3,3,4.3573375292723435,0.024,2.907675130280595,1.2833003401406033,8.729232993192733,T-test,two.sided,0.031118405627198125,*
NT12371,9.809433333333335,12.769666666666668,2.9602333333333335,AUC,0,100,3,3,8.021104210797288,0.003,3.3915240815686785,6.1596851208211545,13.459181545845516,T-test,two.sided,0.006557312252964426,**
NT12371,12.530000000000001,12.769666666666668,0.23966666666666664,AUC,0,200,3,3,11.888866657411684,0.005,2.173295850323091,8.324795120527167,16.735204879472832,T-test,two.sided,0.009226918798665183,**
NT12371,4.803166666666666,7.7634,2.9602333333333335,AUC,50,100,3,3,5.796887830192358,0.005,3.7544399719935817,2.442095953910754,7.164237379422577,T-test,two.sided,0.009226918798665183,**
NT12371,7.523733333333333,7.7634,0.23966666666666664,AUC,50,200,3,3,13.697911359397683,0.001,2.700546095434627,5.660801293789913,9.386665372876754,T-test,two.sided,0.0031934552454282966,**
NT12371,2.720566666666667,2.9602333333333335,0.23966666666666664,AUC,100,200,3,3,3.938028004574374,0.043,2.4239112279773156,0.1946782282432938,5.24645510509004,T-test,two.sided,0.05099142244460328,ns
NT12372,5.377800000000001,14.287666666666667,8.909866666666666,AUC,0,50,3,3,12.511515242129109,3.78e-4,3.679583775395571,4.142283280335092,6.613316719664909,T-test,two.sided,0.002375386363636364,**
NT12372,8.880966666666666,14.287666666666667,5.4067,AUC,0,100,3,3,8.193587316138563,0.008,2.447758234330314,4.946616348041939,12.815316985291394,T-test,two.sided,0.012885436893203882,*
NT12372,13.7096,14.287666666666667,0.5780666666666666,AUC,0,200,3,3,30.63911005391816,9.55e-6,3.8533720367648248,12.448400350950157,14.97079964904984,T-test,two.sided,3.600784090909091e-4,***
NT12372,3.503166666666666,8.909866666666666,5.4067,AUC,50,100,3,3,3.3097326466907533,0.069,2.2459073350613865,-0.6049545745802041,7.611287907913536,T-test,two.sided,0.0773714092598851,ns
NT12372,8.3318,8.909866666666666,0.5780666666666666,AUC,50,200,3,3,21.82802649720955,2.85e-5,3.955445170498051,7.267300975665198,9.396299024334802,T-test,two.sided,6.476917808219179e-4,***
NT12372,4.828633333333333,5.4067,0.5780666666666666,AUC,100,200,3,3,4.53084942879083,0.035,2.3036905104930394,0.7764293719979941,8.880837294668673,T-test,two.sided,0.04274199484725801,*
NT12373,3.8495333333333335,13.891133333333332,10.041599999999999,AUC,0,50,3,3,5.390780392572357,0.006,3.9059666627395915,1.8479190027074166,5.85114766395925,T-test,two.sided,0.010406691061160482,*
NT12373,8.286933333333334,13.891133333333332,5.6042,AUC,0,100,3,3,16.718469096991996,0.001,2.5515312284309157,6.540407282181582,10.033459384485084,T-test,two.sided,0.0031934552454282966,**
NT12373,13.503433333333332,13.891133333333332,0.3877,AUC,0,200,3,3,24.24904018369995,5.33e-5,3.4736212171480263,11.86039796427272,15.146468702393944,T-test,two.sided,9.10323076923077e-4,***
NT12373,4.437399999999999,10.041599999999999,5.6042,AUC,50,100,3,3,7.785934815946441,0.009,2.4070402401967455,2.3427039330161072,6.5320960669838914,T-test,two.sided,0.014099150141643058,*
NT12373,9.653899999999998,10.041599999999999,0.3877,AUC,50,200,3,3,15.474116803846956,4.34e-4,3.1655468812425163,7.725920997156803,11.581879002843195,T-test,two.sided,0.002544190812720848,**
NT12373,5.2165,5.6042,0.3877,AUC,100,200,3,3,14.755660168110055,5.07e-4,3.1606820412567105,4.1230996685189245,6.309900331481075,T-test,two.sided,0.0027532340425531912,**
NT12374,3.8238333333333347,11.092433333333334,7.268599999999999,AUC,0,50,3,3,4.4350093873252066,0.016,3.4378826894445735,1.2674483267076386,6.380218339959031,T-test,two.sided,0.022249790444258174,*
